##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	patagonia1_E1_L1_P1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	156508
Sequences flagged as poor quality	0
Sequence length	101
%GC	45
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1311	18-19	0.04763724034584982
1311	20-21	-0.49895366046290235
1311	22-23	-1.1400628266758446
1311	24-25	-1.104200208520247
1311	26-27	-1.6049316141010053
1311	28-29	-2.241635671511915
1311	30-31	-2.2161904668980696
1311	32-33	-2.5324831923947855
1311	34-35	-3.347626912431707
1311	36-37	-4.307025130834674
1311	38-39	-3.6016720883658024
1311	40-41	-4.16601988268382
1311	42-43	-4.240766482440513
1311	44-45	-4.985391512334743
1311	46-47	-5.33444905423147
1311	48-49	-4.78421938882925
1311	50-51	-4.696599624735654
1311	52-53	-4.362327044631641
1311	54-55	-4.728341804775923
1311	56-57	-4.424037231320391
1311	58-59	-4.828991817520986
1311	60-61	-4.7393108728342455
1311	62-63	-4.012578106135443
1311	64-65	-3.9065903195810527
1311	66-67	-2.7847804952537984
1311	68-69	-2.4554312043414512
1311	70-71	-1.8301296640478313
1311	72-73	-1.275348427838182
1311	74-75	-2.248406918034604
1311	76-77	-1.8592039386539767
1311	78-79	-1.313886818530495
1311	80-81	-0.943644710427094
1311	82-83	-0.9231777356329118
1311	84-85	-0.6194555133543709
1311	86-87	-0.19939218789997426
1311	88-89	-0.0807406217255
1311	90-91	0.24461053473603656
1311	92-93	0.008459919993118348
1311	94-95	0.204458278143143
1311	96-97	-0.03897141649594715
1311	98-99	0.4389226503007997
1311	100-101	0.751976069377644
1312	1	0.17425935841287554
1312	2	-0.21363286530793602
1312	3	-9.689620903188256E-4
1312	4	-0.037845492830712146
1312	5	0.13439371602145656
1312	6	-0.005968551056106719
1312	7	-0.0436443014956609
1312	8	0.001570214288868499
1312	9	0.08423293202881865
1312	10-11	0.09572951273410268
1312	12-13	-0.12902760761849663
1312	14-15	-0.041142309209917016
1312	16-17	0.033828794353468084
1312	18-19	-0.06923226607741384
1312	20-21	0.07913964582512989
1312	22-23	0.1809479914445049
1312	24-25	-0.22257410980489567
1312	26-27	0.03751260496594
1312	28-29	-0.09846460998384998
1312	30-31	-0.2936076406641206
1312	32-33	0.24760470483307273
1312	34-35	0.26483082928567114
1312	36-37	0.3330695277184006
1312	38-39	0.39775319899052874
1312	40-41	0.5709645662681737
1312	42-43	0.3595208738813227
1312	44-45	0.11227583046444778
1312	46-47	0.8592967199402608
1312	48-49	0.8150537687096246
1312	50-51	0.83242336377009
1312	52-53	0.7461922251452364
1312	54-55	1.0552788848792503
1312	56-57	1.224982376522746
1312	58-59	1.0116268437366216
1312	60-61	1.124752683622816
1312	62-63	1.0858667890640206
1312	64-65	0.9460635005676963
1312	66-67	0.9583905662742609
1312	68-69	0.8539163277748401
1312	70-71	0.834795961374752
1312	72-73	0.6919098547852087
1312	74-75	0.9943922706063688
1312	76-77	0.606735885551565
1312	78-79	0.677982687892758
1312	80-81	0.6799354112767659
1312	82-83	0.8623023184576937
1312	84-85	0.6263862716354893
1312	86-87	0.6887923962785294
1312	88-89	0.952305355285997
1312	90-91	0.9348742264196055
1312	92-93	0.9862996765854142
1312	94-95	0.5474434032276569
1312	96-97	0.49713406017747985
1312	98-99	0.6244703176436026
1312	100-101	0.2766718097427514
1313	1	-0.4912600408361847
1313	2	-0.4259816346028913
1313	3	-0.37643829876115475
1313	4	-0.4414750297518637
1313	5	-0.3472500052968641
1313	6	-0.45100401204901885
1313	7	-0.1151920695390487
1313	8	-0.13912648992472754
1313	9	-0.5875442894980907
1313	10-11	-0.6140639791307265
1313	12-13	-0.6501477578062307
1313	14-15	-0.7402453546834238
1313	16-17	-0.7552825948830773
1313	18-19	-0.9182101551053634
1313	20-21	-0.6849404543000261
1313	22-23	-0.581515504592204
1313	24-25	-0.543965432291337
1313	26-27	-0.8431194350841267
1313	28-29	-0.6597391197877727
1313	30-31	-0.6396130641100939
1313	32-33	-0.7562542855716003
1313	34-35	-0.838162495703898
1313	36-37	-0.5692041477092147
1313	38-39	-0.8167858081016703
1313	40-41	-0.9754476156258605
1313	42-43	-0.9241670693810917
1313	44-45	-1.0304025174704776
1313	46-47	-0.9289281444735877
1313	48-49	-1.0894101445152415
1313	50-51	-1.1152716716908984
1313	52-53	-1.0089704782339908
1313	54-55	-1.1787636683122358
1313	56-57	-1.0926542525969865
1313	58-59	-1.7039551337352208
1313	60-61	-1.4448134406992565
1313	62-63	-1.5686492726798278
1313	64-65	-1.4077642007255875
1313	66-67	-1.7066073477849812
1313	68-69	-1.1485346526173146
1313	70-71	-1.162961652309022
1313	72-73	-1.53019068755939
1313	74-75	-1.4333298820844966
1313	76-77	-1.618650013488903
1313	78-79	-1.0687841039303478
1313	80-81	-1.4880871168834418
1313	82-83	-1.1192892543416413
1313	84-85	-1.1836888222318507
1313	86-87	-1.2517582920819237
1313	88-89	-1.123935779465782
1313	90-91	-1.212341042666754
1313	92-93	-1.4622297351792959
1313	94-95	-0.9191293961048395
1313	96-97	-0.8218584304357854
1313	98-99	-1.572651084108589
1313	100-101	-1.3106248110332182
1314	1	-0.20850397948042243
1314	2	-0.23248831446434437
1314	3	-0.30664611667307895
1314	4	-0.1388030851699753
1314	5	-0.24989720965113804
1314	6	-0.05790653555223457
1314	7	-0.1814463990788795
1314	8	-0.41995281352690483
1314	9	-0.19476843596024196
1314	10-11	-0.14253998110994104
1314	12-13	-0.27694142430796376
1314	14-15	-0.6548791993147915
1314	16-17	-0.6336472658380501
1314	18-19	-0.2960676513943241
1314	20-21	-0.009779642820561207
1314	22-23	-0.30501872082179204
1314	24-25	-0.5873597915194395
1314	26-27	-0.5742179011900106
1314	28-29	-0.3184600500203345
1314	30-31	-0.406968333778579
1314	32-33	-0.26199401837714476
1314	34-35	-0.036480160226410874
1314	36-37	0.02577358608593272
1314	38-39	-0.5421692816296328
1314	40-41	-0.2235178778722684
1314	42-43	-0.21470393232022644
1314	44-45	0.0620022326532208
1314	46-47	0.33387492331463875
1314	48-49	0.30006288863666697
1314	50-51	0.05897375136699168
1314	52-53	-0.11509368456748348
1314	54-55	0.12097655929785134
1314	56-57	0.4038697454237976
1314	58-59	0.20837786972840888
1314	60-61	0.2552360397559639
1314	62-63	0.6213433052518909
1314	64-65	0.8510680605312118
1314	66-67	0.7756044285633621
1314	68-69	0.40960488226640734
1314	70-71	0.27981420122883094
1314	72-73	0.3616202971016662
1314	74-75	0.0012322158868016686
1314	76-77	-0.14236352165318067
1314	78-79	0.1437715615817794
1314	80-81	-0.07050918516646476
1314	82-83	-0.013153677894337079
1314	84-85	0.2834314152743431
1314	86-87	0.3297978682347491
1314	88-89	0.369941014200716
1314	90-91	0.23282224283547137
1314	92-93	0.004049334588145825
1314	94-95	0.10133077212870845
1314	96-97	0.13119698767406263
1314	98-99	-0.09772530479142105
1314	100-101	-0.09148824497680863
1315	1	-0.39114889444050505
1315	2	-0.37773880619175415
1315	3	-0.3790052512328401
1315	4	-0.37790987679325383
1315	5	-0.49795922515501445
1315	6	-0.44129193414068624
1315	7	-0.24586847474704854
1315	8	-0.35488281468391136
1315	9	-0.4001832224926929
1315	10-11	-0.6221882513864685
1315	12-13	-0.7208844996290296
1315	14-15	-0.8388083905678272
1315	16-17	-1.3135153671917479
1315	18-19	-1.5688664481084373
1315	20-21	-1.7072226602913503
1315	22-23	-1.2001245868405448
1315	24-25	-0.7877994536737916
1315	26-27	-1.2060124169831425
1315	28-29	-0.9625998163051861
1315	30-31	-1.223224263432634
1315	32-33	-1.3099750434841653
1315	34-35	-1.3684366568132447
1315	36-37	-1.6351774725742558
1315	38-39	-1.7452816268801215
1315	40-41	-1.082386326327665
1315	42-43	-0.7070214146758858
1315	44-45	-0.5831441285639443
1315	46-47	-0.6491170933462485
1315	48-49	-0.5319977384604115
1315	50-51	-0.6371039994139807
1315	52-53	-0.7641970051737559
1315	54-55	-0.721462408653089
1315	56-57	-0.4857287736089404
1315	58-59	-0.3865660154966264
1315	60-61	-0.3703453555928675
1315	62-63	-0.5875309282318568
1315	64-65	-0.2706836460521487
1315	66-67	-0.2938043415396123
1315	68-69	-0.5689326625675619
1315	70-71	-0.5763468539603451
1315	72-73	-0.6183403647055741
1315	74-75	-0.8153823855247424
1315	76-77	-0.9542459698771744
1315	78-79	-0.5904179559468616
1315	80-81	-0.2870312261244692
1315	82-83	-0.5046496862247807
1315	84-85	-0.21748261920443213
1315	86-87	-0.14406537369513472
1315	88-89	-0.43637623675380866
1315	90-91	-0.6197058145520096
1315	92-93	-0.6873541132887482
1315	94-95	-0.42757122949110027
1315	96-97	-0.29683725969375274
1315	98-99	-0.30686564957911244
1315	100-101	-0.2165605578311407
1316	1	-0.4017210337439856
1316	2	-0.4685348260922524
1316	3	-0.6142042562079624
1316	4	-0.3951984340071846
1316	5	-0.41462589182168585
1316	6	-0.5143018843894396
1316	7	-0.46129136031918705
1316	8	-0.23274351120132764
1316	9	-0.5682180483633417
1316	10-11	-0.0871136245207964
1316	12-13	-0.07461584291261403
1316	14-15	-0.7141815248961905
1316	16-17	-0.8441123821171175
1316	18-19	-1.0979087366656444
1316	20-21	-0.7845858443709517
1316	22-23	-1.2705225967907836
1316	24-25	-1.6441427372558834
1316	26-27	-1.087977591112491
1316	28-29	-1.318072453121104
1316	30-31	-2.01762724850726
1316	32-33	-2.5320521579120268
1316	34-35	-2.7020809354202058
1316	36-37	-3.102714786007084
1316	38-39	-2.548080134342811
1316	40-41	-3.2295256298102544
1316	42-43	-4.511312459452007
1316	44-45	-4.140420247966929
1316	46-47	-4.418644456530323
1316	48-49	-4.544995250898218
1316	50-51	-4.813409969563239
1316	52-53	-5.066062676815548
1316	54-55	-6.486387781787414
1316	56-57	-6.274037231320392
1316	58-59	-6.105284920969261
1316	60-61	-6.137012022259533
1316	62-63	-5.975652818779118
1316	64-65	-5.636044342569562
1316	66-67	-5.794550610196328
1316	68-69	-5.927701319283983
1316	70-71	-5.564468744507607
1316	72-73	-5.492158772665771
1316	74-75	-5.896539101942654
1316	76-77	-5.499146467389611
1316	78-79	-5.960007508185669
1316	80-81	-5.554133216174222
1316	82-83	-5.843580034483487
1316	84-85	-6.42606470875667
1316	86-87	-5.7097370154861835
1316	88-89	-5.10602797804734
1316	90-91	-5.808263028482358
1316	92-93	-5.512229735179297
1316	94-95	-5.1182428712821455
1316	96-97	-5.177620841783302
1316	98-99	-5.401019878434834
1316	100-101	-5.351759562806269
2101	1	0.5672505974616868
2101	2	0.4835928334822128
2101	3	0.6182425523026751
2101	4	0.391858303581472
2101	5	0.5729627606605874
2101	6	0.6855208106460182
2101	7	0.6330348808155648
2101	8	0.5718664178766915
2101	9	0.3344415261047473
2101	10-11	0.2990565882451577
2101	12-13	0.6211288379384499
2101	14-15	0.987591524749206
2101	16-17	0.9122705966062838
2101	18-19	0.9346267243272592
2101	20-21	0.818605644990754
2101	22-23	0.9610376868971571
2101	24-25	0.8957508797653944
2101	26-27	1.243759997539982
2101	28-29	1.1283814475881115
2101	30-31	1.579358567095575
2101	32-33	1.25793011159152
2101	34-35	1.1902062986223427
2101	36-37	1.2517178381063871
2101	38-39	1.2044907876430102
2101	40-41	1.7390913914663386
2101	42-43	1.6263648455125335
2101	44-45	1.6522215960047006
2101	46-47	1.912383912264005
2101	48-49	1.7199870186053232
2101	50-51	1.8865013779544881
2101	52-53	1.5202848409149539
2101	54-55	1.9763781756593914
2101	56-57	1.7894379459845737
2101	58-59	1.7650164974704552
2101	60-61	1.913342587669547
2101	62-63	1.71769824505067
2101	64-65	1.9007464375722876
2101	66-67	1.8093500990235327
2101	68-69	1.6777064821344538
2101	70-71	1.6473220356342395
2101	72-73	1.4964050571214642
2101	74-75	1.2351098342275648
2101	76-77	1.5471301283550645
2101	78-79	1.5792655414597263
2101	80-81	1.4667001171591139
2101	82-83	1.4551788307647442
2101	84-85	1.4989352912433276
2101	86-87	1.51863177884006
2101	88-89	1.0790784049313835
2101	90-91	1.1342901630070052
2101	92-93	1.1955716832604217
2101	94-95	0.6003741499944475
2101	96-97	0.45562383906776205
2101	98-99	0.3005758662460174
2101	100-101	0.1459354726547275
2102	1	1.0302965101156616
2102	2	0.8143599107498503
2102	3	0.8384273227394061
2102	4	0.4876963028349195
2102	5	0.589760073090595
2102	6	0.60148758929477
2102	7	0.5009893414352007
2102	8	0.5198880677460451
2102	9	0.8361679165489377
2102	10-11	0.5788951474090283
2102	12-13	0.6734104728768671
2102	14-15	1.1042395277353876
2102	16-17	1.1940455126197236
2102	18-19	1.018100035264176
2102	20-21	0.951817664400977
2102	22-23	0.954038806717989
2102	24-25	1.2231818241476304
2102	26-27	1.4293469702910073
2102	28-29	1.6067082486332822
2102	30-31	1.5038639795629152
2102	32-33	1.6087373157721885
2102	34-35	1.5194102926499653
2102	36-37	1.441364161361335
2102	38-39	1.9909549533764874
2102	40-41	2.346570861417817
2102	42-43	2.242196312477816
2102	44-45	2.0091411555418475
2102	46-47	2.175215192592489
2102	48-49	2.4063205385754642
2102	50-51	2.298432135699919
2102	52-53	2.298630305640593
2102	54-55	2.3973841480371405
2102	56-57	2.6825417160480356
2102	58-59	2.8276098158728473
2102	60-61	2.685575697038715
2102	62-63	2.505048935606844
2102	64-65	2.3847889907637736
2102	66-67	2.5615897406808656
2102	68-69	2.4402811368563704
2102	70-71	2.0140400274222188
2102	72-73	2.0334991220710705
2102	74-75	2.013548617355596
2102	76-77	2.0412044098033704
2102	78-79	2.2024924918143327
2102	80-81	2.029200117159114
2102	82-83	2.0785690883235333
2102	84-85	2.1184528351029783
2102	86-87	1.8553945634611893
2102	88-89	1.861296583356168
2102	90-91	1.9261667960790483
2102	92-93	1.6397439490312244
2102	94-95	1.3865816901213641
2102	96-97	1.671282666988624
2102	98-99	1.480120472442362
2102	100-101	1.776091314386715
2103	1	0.7475213904984344
2103	2	0.5572227496653213
2103	3	0.7759472589435532
2103	4	0.4555591417503919
2103	5	0.3687074415116527
2103	6	0.28191023682268224
2103	7	0.5902237911959674
2103	8	0.4899837615259486
2103	9	0.697691042545749
2103	10-11	0.5719772845701101
2103	12-13	0.6890205207237514
2103	14-15	0.8449093841947217
2103	16-17	0.7725542845495497
2103	18-19	1.103227626970714
2103	20-21	0.8987474889623854
2103	22-23	1.0279622516940634
2103	24-25	1.1626754445623035
2103	26-27	1.3779314997965955
2103	28-29	1.559200274151621
2103	30-31	1.348281842401832
2103	32-33	1.4751448117849506
2103	34-35	1.4786008827616044
2103	36-37	1.6450124867201836
2103	38-39	1.7113895626268913
2103	40-41	1.8666864914018646
2103	42-43	1.73603602539648
2103	44-45	1.8993524793057972
2103	46-47	2.256355543469674
2103	48-49	2.2705350521320824
2103	50-51	2.3089385152852486
2103	52-53	2.5937858080329406
2103	54-55	2.263612218212579
2103	56-57	2.1153567080735485
2103	58-59	2.196609018424681
2103	60-61	2.450866765619253
2103	62-63	2.66108960546331
2103	64-65	2.377213233188016
2103	66-67	2.5827221170764005
2103	68-69	2.5757077716251047
2103	70-71	2.481364588825727
2103	72-73	2.348371530364531
2103	74-75	2.2826275647240166
2103	76-77	2.141005047761908
2103	78-79	1.985068249390089
2103	80-81	1.62124557170457
2103	82-83	1.7480866321831812
2103	84-85	1.792874685182717
2103	86-87	1.659959954210791
2103	88-89	1.6273053552859942
2103	90-91	1.5553733351540053
2103	92-93	1.4180732951237296
2103	94-95	1.6279692499299792
2103	96-97	1.605333703671242
2103	98-99	1.5209498185348629
2103	100-101	1.323240437193732
2104	1	0.7186812651065893
2104	2	0.643534139424986
2104	3	0.6676922955161757
2104	4	-0.05812946848994471
2104	5	0.403190200132336
2104	6	0.5400084604381448
2104	7	0.35135231784173016
2104	8	0.5276013163848816
2104	9	0.6297704573837848
2104	10-11	0.21920821455966433
2104	12-13	0.4495220881218671
2104	14-15	0.5668529578624373
2104	16-17	0.7058876178828797
2104	18-19	0.6510855162079139
2104	20-21	0.9493222016060585
2104	22-23	0.4771785526344985
2104	24-25	0.5613170328590584
2104	26-27	0.643344247967967
2104	28-29	0.823881569867396
2104	30-31	1.1113957399984855
2104	32-33	1.3675168076052202
2104	34-35	1.2489248117062246
2104	36-37	1.6722852139929074
2104	38-39	1.5466037737031684
2104	40-41	1.8063939104196294
2104	42-43	2.1454404141112136
2104	44-45	2.3318498669755954
2104	46-47	2.1241716354237
2104	48-49	2.150263369791432
2104	50-51	1.9275383062988283
2104	52-53	2.2618108864028414
2104	54-55	2.185451298672355
2104	56-57	2.475962768679608
2104	58-59	2.3296288721341867
2104	60-61	2.5124132650967894
2104	62-63	2.2288012042093825
2104	64-65	2.0037545080051515
2104	66-67	2.1393574357806813
2104	68-69	2.0514653473826883
2104	70-71	2.021594473883198
2104	72-73	1.8487895031963006
2104	74-75	1.5481448061033234
2104	76-77	1.9407960613460205
2104	78-79	1.5930097331936466
2104	80-81	1.5598035654349758
2104	82-83	1.3837188160912248
2104	84-85	1.5770962107835587
2104	86-87	1.8281940189965837
2104	88-89	1.8433973093089797
2104	90-91	2.248058810598099
2104	92-93	2.0360461268896692
2104	94-95	2.0182513815914227
2104	96-97	1.9506837559178436
2104	98-99	2.2320260985766645
2104	100-101	2.2485277935155743
2105	1	0.5967582849908055
2105	2	0.5624870717179675
2105	3	0.6388979335730554
2105	4	0.5542541207373404
2105	5	0.5847658356722363
2105	6	0.5913550499171265
2105	7	0.3910200752039259
2105	8	0.26835137930962105
2105	9	0.8612831681816715
2105	10-11	0.6244435530947783
2105	12-13	0.6348732081822774
2105	14-15	0.7248695699943255
2105	16-17	0.5504131653281377
2105	18-19	0.5850900467893396
2105	20-21	0.4685771726606873
2105	22-23	0.16658202608025618
2105	24-25	0.3555531264910812
2105	26-27	0.38288615584614405
2105	28-29	-0.4653960540943416
2105	30-31	-0.3195128932761193
2105	32-33	-0.3945521579120239
2105	34-35	-0.5872694998970971
2105	36-37	-0.32114544294140046
2105	38-39	-1.3838769713257761
2105	40-41	-1.1387105446521062
2105	42-43	-0.42667134023059816
2105	44-45	-0.49774993166522563
2105	46-47	-0.8701651377955315
2105	48-49	-1.009137586664643
2105	50-51	-0.46715084547564345
2105	52-53	-0.7572427254773473
2105	54-55	-0.777750312201043
2105	56-57	-0.8349861364298761
2105	58-59	-0.35081411804955565
2105	60-61	-0.1915132388045464
2105	62-63	-0.4035421131830148
2105	64-65	-0.25207232310484073
2105	66-67	0.12065620245573427
2105	68-69	0.48650184373305194
2105	70-71	0.5249169002612533
2105	72-73	0.8168740740495579
2105	74-75	0.7286129661838672
2105	76-77	1.1268267686201199
2105	78-79	0.9406311779457184
2105	80-81	0.835313255845243
2105	82-83	0.5563591382659041
2105	84-85	0.7848233691022131
2105	86-87	0.7420878020320671
2105	88-89	0.857718980590132
2105	90-91	0.813148163731757
2105	92-93	1.0614928925579328
2105	94-95	0.669044233340724
2105	96-97	0.7674217372921248
2105	98-99	1.3110847444362115
2105	100-101	1.329323162254557
2106	1	0.497991609934175
2106	2	0.5469824152870615
2106	3	0.46769229551617286
2106	4	0.41083604875143465
2106	5	0.45836261392544486
2106	6	0.3469050121622814
2106	7	0.2548005937037985
2106	8	0.12760131638488303
2106	9	0.40218425048723105
2106	10-11	0.3088633869734565
2106	12-13	0.22538415708739024
2106	14-15	0.5151288199313981
2106	16-17	0.5162324454690861
2106	18-19	0.22694758517343416
2106	20-21	0.4769084085026094
2106	22-23	0.5426957940138095
2106	24-25	0.7164894466521687
2106	26-27	1.0605856272783072
2106	28-29	0.9376746733156764
2106	30-31	1.2148440158605567
2106	32-33	1.081309911053495
2106	34-35	1.0937523979131214
2106	36-37	1.2102162484756676
2106	38-39	1.260396877151443
2106	40-41	1.3719111517989404
2106	42-43	1.5419921382491424
2106	44-45	1.521505039389389
2106	46-47	1.2241716354237013
2106	48-49	1.201987507722471
2106	50-51	1.299952099402276
2106	52-53	1.0859488174373269
2106	54-55	1.1371754366033855
2106	56-57	1.0001006997140962
2106	58-59	0.7710081824790151
2106	60-61	0.5813787823381702
2106	62-63	0.12535292834731848
2106	64-65	-0.9652110092362278
2106	66-67	-0.8502977366331095
2106	68-69	-0.8312932733069687
2106	70-71	-1.309440008875427
2106	72-73	-1.709831186458878
2106	74-75	-1.551855193896678
2106	76-77	-1.566100490378119
2106	78-79	-2.713886818530497
2106	80-81	-2.953989538013303
2106	82-83	-3.092143252874287
2106	84-85	-3.4229037892164413
2106	86-87	-3.202840463762044
2106	88-89	-3.473844070001366
2106	90-91	-3.1071136031950033
2106	92-93	-3.1536090455241244
2106	94-95	-3.433472756339615
2106	96-97	-3.1941438302890504
2106	98-99	-2.9541807979750594
2106	100-101	-2.1790584133809823
2107	1	0.04463625168515506
2107	2	0.4940400242071519
2107	3	0.27157418690580926
2107	4	0.3612386917413204
2107	5	0.4202044474996711
2107	6	0.4421352413590611
2107	7	0.0702455658285146
2107	8	0.37893313550526386
2107	9	0.18083384784424084
2107	10-11	0.376858431367431
2107	12-13	0.46550391756642995
2107	14-15	0.2747406307924365
2107	16-17	0.37175588135593785
2107	18-19	0.6936830797016142
2107	20-21	0.7584281276849367
2107	22-23	0.6539285010136027
2107	24-25	0.6924341090515114
2107	26-27	0.7518926683685407
2107	28-29	0.9952009999727096
2107	30-31	1.0386102764428387
2107	32-33	0.994669398974203
2107	34-35	1.0799799428233001
2107	36-37	1.246536710998896
2107	38-39	1.594858987413673
2107	40-41	1.226711895139843
2107	42-43	1.383722470687708
2107	44-45	1.823177556424291
2107	46-47	2.1046589366832507
2107	48-49	1.696247264071836
2107	50-51	1.7827726651673004
2107	52-53	2.143867462905014
2107	54-55	1.9602190046397325
2107	56-57	2.3196753435299087
2107	58-59	2.147634240707383
2107	60-61	2.3811516503951538
2107	62-63	2.385150574434455
2107	64-65	2.347363841063178
2107	66-67	2.2017567750332177
2107	68-69	2.3604473833108273
2107	70-71	1.8404464251530754
2107	72-73	1.851928053681533
2107	74-75	1.9658610976581414
2107	76-77	2.045813612450708
2107	78-79	1.9262948870239143
2107	80-81	1.7780773626680926
2107	82-83	1.9141544964546426
2107	84-85	1.9699931754748619
2107	86-87	1.7058318467892661
2107	88-89	1.801357251493581
2107	90-91	1.635649147166344
2107	92-93	1.8716026001500445
2107	94-95	1.5351004420911103
2107	96-97	2.080438040452229
2107	98-99	1.996036009788721
2107	100-101	1.8641586008663857
2108	1	-0.6287809588376199
2108	2	-0.12302920811472262
2108	3	-0.041451447219202464
2108	4	-0.18424337782740707
2108	5	0.05072991342176181
2108	6	0.07081047516111738
2108	7	0.18327792807032495
2108	8	0.1835486236301378
2108	9	0.4726995546329107
2108	10-11	-0.0350536994271593
2108	12-13	0.28662011214356653
2108	14-15	0.07851510431729736
2108	16-17	-0.011528112454193717
2108	18-19	0.43715680640551113
2108	20-21	0.3197212717339255
2108	22-23	0.44502047437026704
2108	24-25	0.3413441541298923
2108	26-27	0.4491946935316946
2108	28-29	0.10571031841447365
2108	30-31	0.12272855673618466
2108	32-33	0.6026388533239313
2108	34-35	0.8454377911715554
2108	36-37	1.0014986971389774
2108	38-39	0.7816483300766635
2108	40-41	1.206897591163525
2108	42-43	0.9976294881135388
2108	44-45	1.2550385535312003
2108	46-47	1.3424978655670543
2108	48-49	1.2079541873040256
2108	50-51	1.1746518281895675
2108	52-53	1.4216714055814634
2108	54-55	1.2420766376882355
2108	56-57	0.897872881039163
2108	58-59	1.3094622700419762
2108	60-61	1.3796546444071325
2108	62-63	1.4263602898351095
2108	64-65	1.2190586536851171
2108	66-67	1.0417789778186517
2108	68-69	0.6576451226635811
2108	70-71	1.3017765738444496
2108	72-73	0.738037856547713
2108	74-75	1.040492733263342
2108	76-77	1.026789862198406
2108	78-79	1.0578295704660192
2108	80-81	0.3037787688445093
2108	82-83	0.5557645348049078
2108	84-85	0.7227180627789096
2108	86-87	1.1026225350756178
2108	88-89	0.7701892504170793
2108	90-91	0.6123362224539655
2108	92-93	0.8383320625735102
2108	94-95	0.553199076283402
2108	96-97	0.9535121170181995
2108	98-99	1.5024445410408198
2108	100-101	1.1050756431862432
2109	1	0.11155735453440485
2109	2	0.2100366024791782
2109	3	0.3366199196162114
2109	4	0.20068068687194085
2109	5	0.13574040854461344
2109	6	0.20465415956660138
2109	7	0.1720419730141458
2109	8	0.1348389063810913
2109	9	0.19396143881614591
2109	10-11	0.07625633884916994
2109	12-13	0.3468127285159568
2109	14-15	0.16988440916974668
2109	16-17	0.4734700354653043
2109	18-19	0.3623018860449747
2109	20-21	0.5969159871308847
2109	22-23	0.6615286852604925
2109	24-25	0.9085129403997954
2109	26-27	0.79324951511461
2109	28-29	0.6685575835089281
2109	30-31	0.864332458452445
2109	32-33	0.93786542450556
2109	34-35	1.3530930572537798
2109	36-37	1.1195379612456549
2109	38-39	1.3080096092469375
2109	40-41	1.2859505606659383
2109	42-43	1.595326734687184
2109	44-45	1.66237279232611
2109	46-47	1.4825460196601483
2109	48-49	1.6554168370138669
2109	50-51	1.9125515688983015
2109	52-53	1.9267028909500254
2109	54-55	1.8341250387254036
2109	56-57	1.8792594719763116
2109	58-59	1.7116106834263434
2109	60-61	1.8933909081433953
2109	62-63	1.9690816134553089
2109	64-65	1.5001736061483868
2109	66-67	1.8215666059208857
2109	68-69	1.939377435294773
2109	70-71	1.6652473727085138
2109	72-73	1.766220348213352
2109	74-75	1.6705396526361014
2109	76-77	1.5524103091671648
2109	78-79	1.7258441401659823
2109	80-81	1.6507660512250482
2109	82-83	1.6971708812674322
2109	84-85	1.6646862069942472
2109	86-87	1.6550981493489871
2109	88-89	1.4848145127951504
2109	90-91	1.4342278140084836
2109	92-93	0.9938142208646603
2109	94-95	1.5437534657141931
2109	96-97	1.4853370336745755
2109	98-99	1.5450423926274404
2109	100-101	1.4019950159483123
2110	1	0.20316402372727538
2110	2	0.48836172563188285
2110	3	-0.382307704483825
2110	4	-0.13571567538649276
2110	5	0.19456951047716586
2110	6	0.1262153569898672
2110	7	0.02549024887621698
2110	8	0.13104959224695278
2110	9	0.31597735393550863
2110	10-11	0.27524269731828355
2110	12-13	0.13314277777703865
2110	14-15	0.46426675096588355
2110	16-17	0.5300255489173651
2110	18-19	0.5355682748286057
2110	20-21	0.31570151195089124
2110	22-23	0.24873027677243442
2110	24-25	0.17338599837631108
2110	26-27	0.32351666176106875
2110	28-29	0.5471574319363697
2110	30-31	0.04243022275710473
2110	32-33	-0.7738625027396111
2110	34-35	-0.40538553312135406
2110	36-37	-0.808749268765709
2110	38-39	-0.6999479504347619
2110	40-41	-1.1186060895803678
2110	42-43	-1.54421475830258
2110	44-45	-2.008667374403707
2110	46-47	-2.1818628473349193
2110	48-49	-1.9023228371051175
2110	50-51	-2.3198754868046194
2110	52-53	-2.4183615273902603
2110	54-55	-2.375755597879369
2110	56-57	-3.173175162354873
2110	58-59	-3.056578024417533
2110	60-61	-3.659138459041145
2110	62-63	-3.9272332785492345
2110	64-65	-2.8738316988914008
2110	66-67	-3.27529773663311
2110	68-69	-3.045086376755247
2110	70-71	-3.707715870944387
2110	72-73	-2.708107048527843
2110	74-75	-2.6027172628621926
2110	76-77	-2.5704108352057027
2110	78-79	-2.9440592323235997
2110	80-81	-2.205713675944331
2110	82-83	-2.4628329080467033
2110	84-85	-2.103076203009543
2110	86-87	-2.3373232223827323
2110	88-89	-2.5203957941392936
2110	90-91	-2.4183204997467236
2110	92-93	-2.216540080006883
2110	94-95	-2.7601968942706527
2110	96-97	-2.374316244082152
2110	98-99	-2.9645256255612686
2110	100-101	-2.617851516829255
2111	1	-0.27224676081333854
2111	2	-0.9903469066291635
2111	3	-0.6814861354025936
2111	4	-0.10140648769845484
2111	5	0.13515039453178446
